<h2>Plants Toxic to Cats</h2>
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/miniature-date-palm">,Miniature Date Palm,Phoenix robellinii
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/miniature-fish-tail">,Miniature Fish Tail,Chamaedorea elegans
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/miniature-maranta">,Miniature Maranta,Calathea micans
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/miniature-marble-plant">,Miniature Marble Plant,Neoregelia spectabilis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mistletoe-cactus">,Mistletoe Cactus,Rhipsalis cassutha
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mockernut-hickory">,Mockernut Hickory,Carya tomentosa
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/money-tree">,Money Tree,Pachira aquatica 
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mosaic-plant">,Mosaic Plant,Bertolonia mosaica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mosaic-vase">,Mosaic Vase,Guzmania musaica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/moss-agate">,Moss Agate,Episcia reptans
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/moss-campion">,Moss Campion,Silene acaulis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/moss-fern">,Moss Fern,Selaginella kraussiana
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/moss-phlox">,Moss Phlox,Phlox subulata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mossy-campion">,Mossy Campion,Silene acaulis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mother-fern">,Mother Fern,Asplenium bulbiferum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mother-pearl">,Mother of Pearl,Secum weinbergii
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mother-spleenwort">,Mother Spleenwort,Asplenium bulbiferum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mountain-camellia">,Mountain Camellia,Stewartia ovata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mountain-grape">,Mountain Grape,Mahonia aquifolium
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mulberry-bush-greenbrier">,Mulberry Bush Greenbrier,Smilax sp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mulberry-tree">,Mulberry Tree,Morus sp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/musa-paradisiaca">,Musa Paradisiaca,Musa acuminata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/muscari-armeniacum">,Muscari Armeniacum,Muscari armeniacum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/muskmelon">,Muskmelon,Cucumis melo
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/nasturtium">,Nasturtium,Tropaeolum majus
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/natal-plum">,Natal Plum,Carissa grandiflora
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/neanthe-bella-palm">,Neanthe Bella Palm,Chamaedorea elegans
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/nematanthus-spp">,Nematanthus spp.,Hypocyrta nummularia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/neoregelia">,Neoregelia,Neoregalia spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/nerve-plant">,Nerve Plant,Fittonia verschaffeltii
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/night-blooming-cereus">,Night Blooming Cereus,Hylocereus undatus
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/old-man-cactus">,Old Man Cactus,Cephalocereus senilis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/old-world-orchid">,Old World Orchid,Bulbophyllum appendiculatum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/orange-star">,Orange Star,Guzmania lingulata minor
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/oregon-grape">,Oregon Grape,Mahonia aquifolium
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/ossifragi-vase">,Ossifragi Vase,Neoregalia spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/paddys-wig">,Paddys Wig,Soleirolia soleirolii
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/painted-lady">,Painted Lady,Echeveria multicaulis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pampas-grass">,Pampas Grass,Cortaderia selloana
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/panamiga">,Panamiga,Pilea involucrata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pansy-orchid">,Pansy Orchid,Miltonia roezlii alba
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/paradise-palm">,Paradise Palm,Howea forsteriana
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/parlor-palm">,Parlor Palm,Chamaedorea elegans
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/parsley-fern">,Parsley Fern,Asplenium bulbiferum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/patient-lucy">,Patient Lucy,Impatiens spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/patient-plant">,Patient Plant,Impatiens spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peacock-plant">,Peacock Plant,Kaempferia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pearl-plant">,Pearl Plant,Haworthia margaritifera
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pearly-dots">,Pearly Dots,Haworthia margaritifera
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peperomia-hederifolia">,Peperomia Hederifolia,Peperomia griseoargentea
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peperomia-peltfolia">,Peperomia Peltfolia,Peperomia peltifolia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peperomia-rotundifolia">,Peperomia Rotundifolia,Peperomia rotundifolia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peperomia-sandersii">,Peperomia Sandersii,Peperomia sandersii
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pepper-face">,Pepper Face,Peperomia obtusifolia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/persian-violet">,Persian Violet,Exacum affine
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peruvian-lily">,Peruvian Lily,Alstroemeria
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/petunia">,Petunia,Petunia species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/phalaenopsis-orchid">,Phalaenopsis Orchid,Phalaenopsis sp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pheasant-plant">,Pheasant Plant,Cryptanthus zonatus
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/piggy-back-plant">,Piggy Back Plant,Tolmeia menziesii
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pignut-hickory">,Pignut Hickory,Carya glabra
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pilea-microphylla">,Pilea Microphylla,Pilea microphylla
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pilea-mucosa">,Pilea Mucosa,Pilea microphylla
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pincushion-flower">,Pincushion Flower,Leucospermum incisum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pink-brocade">,Pink Brocade,Episcia cultivar
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pink-splash">,Pink Splash,Hypoestes phyllostachya
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pink-starlite">,Pink Starlite,Cryptanthus bivattus minor
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pirliteiro">,Pirliteiro,Crataegus species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pitaya">,Pitaya,Hylocereus undatus
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/plantanus-occidentalis">,Plantanus Occidentalis,Plantanus occidentalis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/platinum-peperomia">,Platinum Peperomia,Peperomia griseoargentea
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/platycerium-alcicorne">,Platycerium Alcicorne,Platycerium alcicorne
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/plumbago-larpentiae">,Plumbago Larpentiae,Ceratostigma larpentiae
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/plush-plant">,Plush Plant,Echeveria pul-oliver
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/poison-ivy">,Poison Ivy,Toxicodendron species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/poison-oak">,Poison Oak,Toxicodendron species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/poison-sumac">,Poison Sumac,Toxicodendron species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/polka-dot-plant">,Polka Dot Plant,Hypoestes phyllostachya
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/polystichum-falcatum">,Polystichum Falcatum,Cyrtomium falcatum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pony-tail">,Pony Tail,Beaucarnea recurvata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/porcelain-flower">,Porcelain Flower,Hoya carnosa 'krinkle kurl'
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pot-marigold">,Pot Marigold,Calendula officinalis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/prairie-lily">,Prairie Lily,Zephyranthes drummondii
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/prayer-plant">,Prayer Plant,Calathea insignis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/prostrate-coleus">,Prostrate Coleus,Plectranthus oetendahlii
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pupleosier-willow">,Pupleosier Willow,Salix purpurea
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/purple-baby-tears">,Purple Baby Tears,Frithia pulchra
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/purple-passion-vine">,Purple Passion Vine,Gynura aurantica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/purple-velvet-plant">,Purple Velvet Plant,Gynura aurantica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/purple-waffle-plant">,Purple Waffle Plant,Hemigraphis exotica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/queencup">,Queencup,Clintonia uniflora
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/queens-spiderwort">,Queens Spiderwort,Dichorisandra reginae
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/queensland-arrowroot">,Queensland Arrowroot,Canna edulis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rabbits-foot-fern">,Rabbits Foot Fern,Davallia spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rainbow-orchid">,Rainbow Orchid,Epidendrum prismatocarpum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-african-violet">,Red African Violet,Episcia reptans
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-berried-greenbrier">,Red Berried Greenbrier,Smilax walteria
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-edge-peperomia">,Red Edge Peperomia,Peperomia clusiifolia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-hawthorne">,Red Hawthorne,Crataegus species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-maple">,Red Maple,Acer rubrum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-palm-lily">,Red Palm Lily,Cordyline rubra
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-veined-prayer">,Red Veined Prayer,Calathea insignis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/reed-palm">,Reed Palm,Chamaedorea elegans
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/resurrection-lily">,Resurrection Lily,Kaempferia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rhynchophorum">,Rhynchophorum,Peperomia obtusifolia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/ribbon-plant-chlorophytum-comosum">,Ribbon Plant (Chlorophytum Comosum),Chlorophytum comosum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/roosevelt-fern">,Roosevelt Fern,Nephrolepis biserrata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rose">,Rose,Rosa Species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rose-china">,Rose of China,Hibiscus syriacus
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rose-sharon">,Rose of Sharon,Hibiscus syriacus
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rosemary">,Rosemary,Rosmarinus officinalis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/russian-knapweed">,Russian Knapweed,Centaurea repens
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/russian-olive">,Russian Olive,elaeagnus species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/saffron-spike-zebra">,Saffron Spike Zebra,Aphelandra squarrosa
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/sage">,Sage,Salvia officinalis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/saint-bernards-lily">,Saint Bernards Lily,Anthericum liliago
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/salad-burnet">,Salad Burnet,Poterium sanguisorba
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/sand-lily">,Sand Lily,Leucocrinum montanum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/sand-verbena">,Sand Verbena,Abronia fragrans
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/satin-pellionia">,Satin Pellionia,Pellonia pulchra
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/savory-summer">,Savory (Summer),Satureja hortensis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/savory-winter">,Savory (Winter),Satureja hortensis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/sawbrier">,Sawbrier,Smilax glauca
